39.52.487 I slot print_timing: id  0 | task 147 | prompt eval time =    6864.90 ms /  4502 tokens (    1.52 ms per token,   655.80 tokens per second)  [23552 cached]
40.54.586 I slot print_timing: id  0 | task 159 |        eval time =    2126.50 ms /   130 tokens (   16.36 ms per token,    61.10 tokens per second)
40.54.586 I slot print_timing: id  0 | task 159 | draft acceptance = 0.85321 (   93 accepted /   109 generated)
40.54.586 I slot print_timing: id  0 | task 159 | reasoning effort = medium
40.56.542 I slot print_timing: id  0 | task 160 | prompt eval time =     952.00 ms /   393 tokens (    2.42 ms per token,   412.80 tokens per second)  [32000 cached]
40.56.542 I slot print_timing: id  0 | task 160 |        eval time =     864.30 ms /    55 tokens (   15.71 ms per token,    63.60 tokens per second)
40.56.542 I slot print_timing: id  0 | task 160 | draft acceptance = 0.95238 (   40 accepted /    42 generated)
40.56.542 I slot print_timing: id  0 | task 160 | reasoning effort = medium
41.23.868 I slot print_timing: id  0 | task 161 | prompt eval time =    2897.70 ms /  1752 tokens (    1.65 ms per token,   604.60 tokens per second)  [32256 cached]
41.23.868 I slot print_timing: id  0 | task 161 |        eval time =   24269.90 ms /  1314 tokens (   18.47 ms per token,    54.10 tokens per second)
41.23.868 I slot print_timing: id  0 | task 161 | draft acceptance = 0.71258 (  895 accepted /  1256 generated)
41.23.868 I slot print_timing: id  0 | task 161 | reasoning effort = medium
41.31.838 I slot print_timing: id  0 | task 162 | prompt eval time =    3306.80 ms /  1991 tokens (    1.66 ms per token,   602.10 tokens per second)  [33792 cached]
41.31.838 I slot print_timing: id  0 | task 162 |        eval time =    4259.40 ms /   239 tokens (   17.82 ms per token,    56.10 tokens per second)
41.31.838 I slot print_timing: id  0 | task 162 | draft acceptance = 0.76852 (  166 accepted /   216 generated)
41.31.838 I slot print_timing: id  0 | task 162 | reasoning effort = medium
41.46.947 I slot print_timing: id  0 | task 163 | prompt eval time =    1094.50 ms /   511 tokens (    2.14 ms per token,   466.90 tokens per second)  [35584 cached]
41.46.947 I slot print_timing: id  0 | task 163 |        eval time =   13328.40 ms /   737 tokens (   18.08 ms per token,    55.30 tokens per second)
41.46.947 I slot print_timing: id  0 | task 163 | draft acceptance = 0.73692 (  507 accepted /   688 generated)
41.46.947 I slot print_timing: id  0 | task 163 | reasoning effort = medium
41.50.413 I slot print_timing: id  0 | task 164 | prompt eval time =    1870.40 ms /  1076 tokens (    1.74 ms per token,   575.30 tokens per second)  [35840 cached]
41.50.413 I slot print_timing: id  0 | task 164 |        eval time =    1408.80 ms /    88 tokens (   16.01 ms per token,    62.50 tokens per second)
41.50.413 I slot print_timing: id  0 | task 164 | draft acceptance = 0.91429 (   64 accepted /    70 generated)
41.50.413 I slot print_timing: id  0 | task 164 | reasoning effort = medium
41.56.002 I slot print_timing: id  0 | task 165 | prompt eval time =    1002.70 ms /   436 tokens (    2.30 ms per token,   434.80 tokens per second)  [36864 cached]
41.56.002 I slot print_timing: id  0 | task 165 |        eval time =    3852.40 ms /   250 tokens (   15.41 ms per token,    64.90 tokens per second)
41.56.002 I slot print_timing: id  0 | task 165 | draft acceptance = 0.92929 (  184 accepted /   198 generated)
41.56.002 I slot print_timing: id  0 | task 165 | reasoning effort = medium
41.58.710 I slot print_timing: id  0 | task 166 | prompt eval time =    1235.90 ms /   514 tokens (    2.40 ms per token,   415.90 tokens per second)  [37120 cached]
41.58.710 I slot print_timing: id  0 | task 166 |        eval time =    1294.10 ms /    80 tokens (   16.18 ms per token,    61.80 tokens per second)
41.58.710 I slot print_timing: id  0 | task 166 | draft acceptance = 0.92063 (   58 accepted /    63 generated)
41.58.710 I slot print_timing: id  0 | task 166 | reasoning effort = medium
42.58.552 I slot print_timing: id  0 | task 167 | prompt eval time =     437.80 ms /   153 tokens (    2.86 ms per token,   349.50 tokens per second)  [37632 cached]
42.58.552 I slot print_timing: id  0 | task 167 |        eval time =   58728.30 ms /  3044 tokens (   19.29 ms per token,    51.80 tokens per second)
42.58.552 I slot print_timing: id  0 | task 167 | draft acceptance = 0.67651 ( 2039 accepted /  3014 generated)
42.58.552 I slot print_timing: id  0 | task 167 | reasoning effort = medium
44.18.001 I slot print_timing: id  0 | task 169 | prompt eval time =    1450.50 ms /  1004 tokens (    1.44 ms per token,   692.20 tokens per second)
44.18.001 I slot print_timing: id  0 | task 169 |        eval time =   75842.80 ms /  3685 tokens (   20.58 ms per token,    48.60 tokens per second)
44.18.001 I slot print_timing: id  0 | task 169 | draft acceptance = 0.51158 ( 2231 accepted /  4361 generated)
44.18.001 I slot print_timing: id  0 | task 169 | reasoning effort = xhigh
44.53.894 I slot print_timing: id  0 | task 169 | prompt eval time =   27218.60 ms / 21300 tokens (    1.28 ms per token,   782.60 tokens per second)
44.53.894 I slot print_timing: id  0 | task 169 |        eval time =    8662.70 ms /   546 tokens (   15.87 ms per token,    63.00 tokens per second)
44.53.894 I slot print_timing: id  0 | task 169 | draft acceptance = 0.86184 (  393 accepted /   456 generated)
44.53.894 I slot print_timing: id  0 | task 169 | reasoning effort = medium
45.00.392 I slot print_timing: id  0 | task 170 | prompt eval time =    1680.30 ms /  1084 tokens (    1.55 ms per token,   645.10 tokens per second)  [21248 cached]
45.00.392 I slot print_timing: id  0 | task 170 |        eval time =    3972.40 ms /   270 tokens (   14.71 ms per token,    68.00 tokens per second)
45.00.392 I slot print_timing: id  0 | task 170 | draft acceptance = 0.92523 (  198 accepted /   214 generated)
45.00.392 I slot print_timing: id  0 | task 170 | reasoning effort = medium
45.40.316 I slot print_timing: id  0 | task 171 | prompt eval time =    2328.90 ms /  1484 tokens (    1.57 ms per token,   637.20 tokens per second)  [22272 cached]
45.40.316 I slot print_timing: id  0 | task 171 |        eval time =   37438.10 ms /  2091 tokens (   17.90 ms per token,    55.90 tokens per second)
45.40.316 I slot print_timing: id  0 | task 171 | draft acceptance = 0.71236 ( 1424 accepted /  1999 generated)
45.40.316 I slot print_timing: id  0 | task 171 | reasoning effort = medium
45.55.346 I slot print_timing: id  0 | task 172 | prompt eval time =    3805.20 ms /  2433 tokens (    1.56 ms per token,   639.40 tokens per second)  [23552 cached]
45.55.346 I slot print_timing: id  0 | task 172 |        eval time =   10953.90 ms /   687 tokens (   15.94 ms per token,    62.70 tokens per second)
45.55.346 I slot print_timing: id  0 | task 172 | draft acceptance = 0.84247 (  492 accepted /   584 generated)
45.55.346 I slot print_timing: id  0 | task 172 | reasoning effort = medium
45.57.976 I slot print_timing: id  0 | task 173 | prompt eval time =    1639.30 ms /   920 tokens (    1.78 ms per token,   561.20 tokens per second)  [25856 cached]
45.57.976 I slot print_timing: id  0 | task 173 |        eval time =     862.50 ms /    54 tokens (   15.97 ms per token,    62.60 tokens per second)
45.57.976 I slot print_timing: id  0 | task 173 | draft acceptance = 0.86667 (   39 accepted /    45 generated)
45.57.976 I slot print_timing: id  0 | task 173 | reasoning effort = medium
46.02.072 I slot print_timing: id  0 | task 174 | prompt eval time =     503.80 ms /   252 tokens (    2.00 ms per token,   500.20 tokens per second)  [26624 cached]
46.02.072 I slot print_timing: id  0 | task 174 |        eval time =    3464.80 ms /   239 tokens (   14.50 ms per token,    69.00 tokens per second)
46.02.072 I slot print_timing: id  0 | task 174 | draft acceptance = 0.95161 (  177 accepted /   186 generated)
46.02.072 I slot print_timing: id  0 | task 174 | reasoning effort = medium
46.05.650 I slot print_timing: id  0 | task 175 | prompt eval time =    1070.20 ms /   573 tokens (    1.87 ms per token,   535.40 tokens per second)  [26624 cached]
46.05.650 I slot print_timing: id  0 | task 175 |        eval time =    2368.30 ms /   153 tokens (   15.48 ms per token,    64.60 tokens per second)
46.05.650 I slot print_timing: id  0 | task 175 | draft acceptance = 0.88800 (  111 accepted /   125 generated)
46.05.650 I slot print_timing: id  0 | task 175 | reasoning effort = medium
46.10.082 I slot print_timing: id  0 | task 176 | prompt eval time =     689.80 ms /   290 tokens (    2.38 ms per token,   420.40 tokens per second)  [27136 cached]
46.10.082 I slot print_timing: id  0 | task 176 |        eval time =    3470.60 ms /   219 tokens (   15.85 ms per token,    63.10 tokens per second)
46.10.082 I slot print_timing: id  0 | task 176 | draft acceptance = 0.85326 (  157 accepted /   184 generated)
46.10.082 I slot print_timing: id  0 | task 176 | reasoning effort = medium
46.16.007 I slot print_timing: id  0 | task 177 | prompt eval time =     709.70 ms /   307 tokens (    2.31 ms per token,   432.60 tokens per second)  [27392 cached]
46.16.007 I slot print_timing: id  0 | task 177 |        eval time =    5066.00 ms /   351 tokens (   14.43 ms per token,    69.30 tokens per second)
46.16.007 I slot print_timing: id  0 | task 177 | draft acceptance = 0.97388 (  261 accepted /   268 generated)
46.16.007 I slot print_timing: id  0 | task 177 | reasoning effort = medium
46.18.787 I slot print_timing: id  0 | task 178 | prompt eval time =    1042.60 ms /   484 tokens (    2.15 ms per token,   464.20 tokens per second)  [27648 cached]
46.18.787 I slot print_timing: id  0 | task 178 |        eval time =    1598.90 ms /   102 tokens (   15.68 ms per token,    63.80 tokens per second)
46.18.787 I slot print_timing: id  0 | task 178 | draft acceptance = 0.90244 (   74 accepted /    82 generated)
46.18.787 I slot print_timing: id  0 | task 178 | reasoning effort = medium
46.22.231 I slot print_timing: id  0 | task 179 | prompt eval time =     932.40 ms /   386 tokens (    2.42 ms per token,   414.00 tokens per second)  [27904 cached]
46.22.231 I slot print_timing: id  0 | task 179 |        eval time =    2375.50 ms /   165 tokens (   14.40 ms per token,    69.50 tokens per second)
46.22.231 I slot print_timing: id  0 | task 179 | draft acceptance = 0.97619 (  123 accepted /   126 generated)
46.22.231 I slot print_timing: id  0 | task 179 | reasoning effort = medium
46.25.186 I slot print_timing: id  0 | task 180 | prompt eval time =     886.80 ms /   379 tokens (    2.34 ms per token,   427.40 tokens per second)  [28160 cached]
46.25.186 I slot print_timing: id  0 | task 180 |        eval time =    1921.80 ms /   126 tokens (   15.25 ms per token,    65.60 tokens per second)
46.25.186 I slot print_timing: id  0 | task 180 | draft acceptance = 0.90196 (   92 accepted /   102 generated)
46.25.186 I slot print_timing: id  0 | task 180 | reasoning effort = medium
46.34.568 I slot print_timing: id  0 | task 181 | prompt eval time =    1048.10 ms /   497 tokens (    2.11 ms per token,   474.20 tokens per second)  [28416 cached]
46.34.568 I slot print_timing: id  0 | task 181 |        eval time =    8064.20 ms /   539 tokens (   14.96 ms per token,    66.80 tokens per second)
46.34.568 I slot print_timing: id  0 | task 181 | draft acceptance = 0.93853 (  397 accepted /   423 generated)
46.34.568 I slot print_timing: id  0 | task 181 | reasoning effort = medium
46.41.267 I slot print_timing: id  0 | task 182 | prompt eval time =    1549.60 ms /   860 tokens (    1.80 ms per token,   555.00 tokens per second)  [28672 cached]
46.41.267 I slot print_timing: id  0 | task 182 |        eval time =    5002.90 ms /   304 tokens (   16.46 ms per token,    60.80 tokens per second)
46.41.267 I slot print_timing: id  0 | task 182 | draft acceptance = 0.82443 (  216 accepted /   262 generated)
46.41.267 I slot print_timing: id  0 | task 182 | reasoning effort = medium
46.50.458 I slot print_timing: id  0 | task 183 | prompt eval time =    1017.40 ms /   451 tokens (    2.26 ms per token,   443.30 tokens per second)  [29440 cached]
46.50.458 I slot print_timing: id  0 | task 183 |        eval time =    8031.50 ms /   465 tokens (   17.27 ms per token,    57.90 tokens per second)
46.50.458 I slot print_timing: id  0 | task 183 | draft acceptance = 0.76960 (  324 accepted /   421 generated)
46.50.458 I slot print_timing: id  0 | task 183 | reasoning effort = medium
47.05.531 I slot print_timing: id  0 | task 184 | prompt eval time =    1403.80 ms /   744 tokens (    1.89 ms per token,   530.00 tokens per second)  [29696 cached]
47.05.531 I slot print_timing: id  0 | task 184 |        eval time =   13517.80 ms /   930 tokens (   14.54 ms per token,    68.80 tokens per second)
47.05.531 I slot print_timing: id  0 | task 184 | draft acceptance = 0.96508 (  691 accepted /   716 generated)
47.05.531 I slot print_timing: id  0 | task 184 | reasoning effort = medium
47.08.705 I slot print_timing: id  0 | task 185 | prompt eval time =    2103.90 ms /  1246 tokens (    1.69 ms per token,   592.20 tokens per second)  [30208 cached]
47.08.705 I slot print_timing: id  0 | task 185 |        eval time =     918.10 ms /    62 tokens (   14.81 ms per token,    67.50 tokens per second)
47.08.705 I slot print_timing: id  0 | task 185 | draft acceptance = 1.00000 (   46 accepted /    46 generated)
47.08.705 I slot print_timing: id  0 | task 185 | reasoning effort = medium
47.11.784 I slot print_timing: id  0 | task 186 | prompt eval time =     823.20 ms /   344 tokens (    2.39 ms per token,   417.90 tokens per second)  [31232 cached]
47.11.784 I slot print_timing: id  0 | task 186 |        eval time =    1547.40 ms /    96 tokens (   16.12 ms per token,    62.00 tokens per second)
47.11.784 I slot print_timing: id  0 | task 186 | draft acceptance = 0.87342 (   69 accepted /    79 generated)
47.11.784 I slot print_timing: id  0 | task 186 | reasoning effort = medium
47.13.567 I slot print_timing: id  0 | task 187 | prompt eval time =     518.80 ms /   230 tokens (    2.26 ms per token,   443.30 tokens per second)  [31488 cached]
47.13.567 I slot print_timing: id  0 | task 187 |        eval time =    1100.30 ms /    65 tokens (   16.93 ms per token,    59.10 tokens per second)
47.13.567 I slot print_timing: id  0 | task 187 | draft acceptance = 0.83636 (   46 accepted /    55 generated)
47.13.567 I slot print_timing: id  0 | task 187 | reasoning effort = medium
48.06.965 I slot print_timing: id  0 | task 188 | prompt eval time =    2575.50 ms /  1587 tokens (    1.62 ms per token,   616.20 tokens per second)  [31488 cached]
48.06.965 I slot print_timing: id  0 | task 188 |        eval time =   50659.90 ms /  2750 tokens (   18.42 ms per token,    54.30 tokens per second)
48.06.965 I slot print_timing: id  0 | task 188 | draft acceptance = 0.71696 ( 1877 accepted /  2618 generated)
48.06.965 I slot print_timing: id  0 | task 188 | reasoning effort = medium
48.20.096 I slot print_timing: id  0 | task 189 | prompt eval time =    5289.70 ms /  3255 tokens (    1.63 ms per token,   615.30 tokens per second)  [33024 cached]
48.20.096 I slot print_timing: id  0 | task 189 |        eval time =    7424.00 ms /   420 tokens (   17.68 ms per token,    56.60 tokens per second)
48.20.096 I slot print_timing: id  0 | task 189 | draft acceptance = 0.76042 (  292 accepted /   384 generated)
48.20.096 I slot print_timing: id  0 | task 189 | reasoning effort = medium
48.27.637 I slot print_timing: id  0 | task 190 | prompt eval time =    1957.10 ms /  1095 tokens (    1.79 ms per token,   559.50 tokens per second)  [36096 cached]
48.27.637 I slot print_timing: id  0 | task 190 |        eval time =    4732.00 ms /   301 tokens (   15.72 ms per token,    63.60 tokens per second)
48.27.637 I slot print_timing: id  0 | task 190 | draft acceptance = 0.90909 (  220 accepted /   242 generated)
48.27.637 I slot print_timing: id  0 | task 190 | reasoning effort = medium
48.36.457 I slot print_timing: id  0 | task 191 | prompt eval time =    1206.80 ms /   592 tokens (    2.04 ms per token,   490.50 tokens per second)  [37120 cached]
48.36.457 I slot print_timing: id  0 | task 191 |        eval time =    6838.10 ms /   352 tokens (   19.43 ms per token,    51.50 tokens per second)
48.36.457 I slot print_timing: id  0 | task 191 | draft acceptance = 0.67143 (  235 accepted /   350 generated)
48.36.457 I slot print_timing: id  0 | task 191 | reasoning effort = medium
49.10.931 I slot print_timing: id  0 | task 192 | prompt eval time =    1479.00 ms /   723 tokens (    2.05 ms per token,   488.80 tokens per second)  [37632 cached]
49.10.931 I slot print_timing: id  0 | task 192 |        eval time =   32697.70 ms /  1886 tokens (   17.34 ms per token,    57.70 tokens per second)
49.10.931 I slot print_timing: id  0 | task 192 | draft acceptance = 0.79581 ( 1329 accepted /  1670 generated)
49.10.931 I slot print_timing: id  0 | task 192 | reasoning effort = medium
49.34.265 I slot print_timing: id  0 | task 194 | prompt eval time =    1467.40 ms /  1004 tokens (    1.46 ms per token,   684.20 tokens per second)
49.34.265 I slot print_timing: id  0 | task 194 |        eval time =   19577.40 ms /   948 tokens (   20.65 ms per token,    48.40 tokens per second)
49.34.265 I slot print_timing: id  0 | task 194 | draft acceptance = 0.50265 (  570 accepted /  1134 generated)
49.34.265 I slot print_timing: id  0 | task 194 | reasoning effort = xhigh
50.08.129 I slot print_timing: id  0 | task 194 | prompt eval time =   27216.50 ms / 21300 tokens (    1.28 ms per token,   782.60 tokens per second)
50.08.129 I slot print_timing: id  0 | task 194 |        eval time =    6638.90 ms /   426 tokens (   15.58 ms per token,    64.20 tokens per second)
50.08.129 I slot print_timing: id  0 | task 194 | draft acceptance = 0.86236 (  307 accepted /   356 generated)
50.08.129 I slot print_timing: id  0 | task 194 | reasoning effort = medium
50.14.393 I slot print_timing: id  0 | task 195 | prompt eval time =    1660.00 ms /   965 tokens (    1.72 ms per token,   581.30 tokens per second)  [21248 cached]
50.14.393 I slot print_timing: id  0 | task 195 |        eval time =    3755.10 ms /   270 tokens (   13.91 ms per token,    71.90 tokens per second)
50.14.393 I slot print_timing: id  0 | task 195 | draft acceptance = 0.99020 (  202 accepted /   204 generated)
50.14.393 I slot print_timing: id  0 | task 195 | reasoning effort = medium
51.11.265 I slot print_timing: id  0 | task 196 | prompt eval time =    2470.80 ms /  1621 tokens (    1.52 ms per token,   656.10 tokens per second)  [22016 cached]
51.11.265 I slot print_timing: id  0 | task 196 |        eval time =   54249.70 ms /  3135 tokens (   17.30 ms per token,    57.80 tokens per second)
51.11.265 I slot print_timing: id  0 | task 196 | draft acceptance = 0.74922 ( 2169 accepted /  2895 generated)
51.11.265 I slot print_timing: id  0 | task 196 | reasoning effort = medium
51.17.838 I slot print_timing: id  0 | task 197 | prompt eval time =    4970.20 ms /  3318 tokens (    1.50 ms per token,   667.60 tokens per second)  [23552 cached]
51.17.838 I slot print_timing: id  0 | task 197 |        eval time =    1472.40 ms /    89 tokens (   16.54 ms per token,    60.40 tokens per second)
51.17.838 I slot print_timing: id  0 | task 197 | draft acceptance = 0.81818 (   63 accepted /    77 generated)
51.17.838 I slot print_timing: id  0 | task 197 | reasoning effort = medium
51.26.595 I slot print_timing: id  0 | task 198 | prompt eval time =     877.30 ms /   381 tokens (    2.30 ms per token,   434.30 tokens per second)  [26624 cached]
51.26.595 I slot print_timing: id  0 | task 198 |        eval time =    7752.80 ms /   496 tokens (   15.63 ms per token,    64.00 tokens per second)
51.26.595 I slot print_timing: id  0 | task 198 | draft acceptance = 0.85612 (  357 accepted /   417 generated)
51.26.595 I slot print_timing: id  0 | task 198 | reasoning effort = medium
51.30.320 I slot print_timing: id  0 | task 199 | prompt eval time =    1444.40 ms /   705 tokens (    2.05 ms per token,   488.10 tokens per second)  [26880 cached]
51.30.320 I slot print_timing: id  0 | task 199 |        eval time =    2141.20 ms /   140 tokens (   15.29 ms per token,    65.40 tokens per second)
51.30.320 I slot print_timing: id  0 | task 199 | draft acceptance = 0.91892 (  102 accepted /   111 generated)
51.30.320 I slot print_timing: id  0 | task 199 | reasoning effort = medium
51.35.215 I slot print_timing: id  0 | task 200 | prompt eval time =     947.10 ms /   417 tokens (    2.27 ms per token,   440.30 tokens per second)  [27392 cached]
51.35.215 I slot print_timing: id  0 | task 200 |        eval time =    3809.40 ms /   242 tokens (   15.74 ms per token,    63.50 tokens per second)
51.35.215 I slot print_timing: id  0 | task 200 | draft acceptance = 0.85294 (  174 accepted /   204 generated)
51.35.215 I slot print_timing: id  0 | task 200 | reasoning effort = medium
51.44.312 I slot print_timing: id  0 | task 201 | prompt eval time =    1035.70 ms /   487 tokens (    2.13 ms per token,   470.20 tokens per second)  [27648 cached]
51.44.312 I slot print_timing: id  0 | task 201 |        eval time =    7920.40 ms /   425 tokens (   18.64 ms per token,    53.70 tokens per second)
51.44.312 I slot print_timing: id  0 | task 201 | draft acceptance = 0.67458 (  284 accepted /   421 generated)
51.44.312 I slot print_timing: id  0 | task 201 | reasoning effort = medium
51.48.457 I slot print_timing: id  0 | task 202 | prompt eval time =    1376.90 ms /   741 tokens (    1.86 ms per token,   538.20 tokens per second)  [27904 cached]
51.48.457 I slot print_timing: id  0 | task 202 |        eval time =    2627.10 ms /   158 tokens (   16.63 ms per token,    60.10 tokens per second)
51.48.457 I slot print_timing: id  0 | task 202 | draft acceptance = 0.82353 (  112 accepted /   136 generated)
51.48.457 I slot print_timing: id  0 | task 202 | reasoning effort = medium
51.54.138 I slot print_timing: id  0 | task 203 | prompt eval time =    1464.30 ms /   830 tokens (    1.76 ms per token,   566.80 tokens per second)  [28416 cached]
51.54.138 I slot print_timing: id  0 | task 203 |        eval time =    3487.00 ms /   217 tokens (   16.07 ms per token,    62.20 tokens per second)
51.54.138 I slot print_timing: id  0 | task 203 | draft acceptance = 0.86188 (  156 accepted /   181 generated)
51.54.138 I slot print_timing: id  0 | task 203 | reasoning effort = medium
52.00.377 I slot print_timing: id  0 | task 204 | prompt eval time =     806.50 ms /   332 tokens (    2.43 ms per token,   411.70 tokens per second)  [29184 cached]
52.00.377 I slot print_timing: id  0 | task 204 |        eval time =    5297.00 ms /   337 tokens (   15.72 ms per token,    63.60 tokens per second)
52.00.377 I slot print_timing: id  0 | task 204 | draft acceptance = 0.87770 (  244 accepted /   278 generated)
52.00.377 I slot print_timing: id  0 | task 204 | reasoning effort = medium
52.02.896 I slot print_timing: id  0 | task 205 | prompt eval time =    1042.90 ms /   493 tokens (    2.12 ms per token,   472.70 tokens per second)  [29440 cached]
52.02.896 I slot print_timing: id  0 | task 205 |        eval time =    1322.40 ms /    82 tokens (   16.13 ms per token,    62.00 tokens per second)
52.02.896 I slot print_timing: id  0 | task 205 | draft acceptance = 0.88060 (   59 accepted /    67 generated)
52.02.896 I slot print_timing: id  0 | task 205 | reasoning effort = medium
52.06.669 I slot print_timing: id  0 | task 206 | prompt eval time =     879.70 ms /   378 tokens (    2.33 ms per token,   429.70 tokens per second)  [29696 cached]
52.06.669 I slot print_timing: id  0 | task 206 |        eval time =    2225.80 ms /   129 tokens (   17.25 ms per token,    58.00 tokens per second)
52.06.669 I slot print_timing: id  0 | task 206 | draft acceptance = 0.77586 (   90 accepted /   116 generated)
52.06.669 I slot print_timing: id  0 | task 206 | reasoning effort = medium
52.11.319 I slot print_timing: id  0 | task 207 | prompt eval time =     786.60 ms /   328 tokens (    2.40 ms per token,   417.00 tokens per second)  [29952 cached]
